tmdb_id,title,release_date,revenue,popularity,vote_average,genre_ids,is_lgbt
192102,3 Days to Kill,2014-02-14,53260230,4.8372,6.104,"[28, 18, 53]",0
228970,Wild,2014-12-05,52501541,3.2564,7.009,[18],0
227735,Dolphin Tale 2,2014-09-11,52424533,1.5352,7.0,"[10751, 18]",0
170522,Asterix: The Mansions of the Gods,2014-11-26,51379470,3.4307,6.8,"[16, 35, 12, 10751]",0
229297,Magic in the Moonlight,2014-07-25,51029361,2.1174,6.494,"[35, 18, 10749]",0
212778,Chef,2014-05-08,50440695,8.516,7.114,[35],0
244786,Whiplash,2014-10-10,50307484,17.3406,8.374,"[18, 10402]",0
1311446,Hit Em Hard: The Story of Zaina Juliette,2014-07-11,50000000,0.0362,10.0,[],0
222899,About Last Night,2014-02-14,49002684,1.4904,5.965,"[35, 10749]",0
288158,The Woman in Black 2: Angel of Death,2014-12-30,48854305,1.668,5.241,"[53, 27, 18]",0
85350,Boyhood,2014-06-05,48137666,4.5108,7.491,[18],0
259943,Coming Home,2014-05-16,47587984,1.0513,7.3,"[18, 10749]",0
197796,Beauty and the Beast,2014-02-12,47430624,3.9269,6.2,"[14, 10749]",0
242582,Nightcrawler,2014-10-23,47425835,16.1937,7.708,"[80, 18, 53]",0
225565,That Awkward Moment,2014-01-29,45600000,2.1249,6.141,"[35, 10749]",0
238603,Earth to Echo,2014-06-14,45300000,1.5873,5.907,"[10751, 12, 878]",0
284293,Still Alice,2014-12-05,44779195,3.18,7.468,[18],0
157547,Oculus,2014-04-03,44459951,4.0287,6.496,[27],0
257512,Detective Conan: Dimensional Sniper,2014-04-19,42028116,2.9524,6.8,"[16, 28, 18, 9648]",0
292830,Creature 3D,2014-09-12,42000000,0.3347,3.5,"[878, 27]",0
256274,"As Above, So Below",2014-08-14,41898409,5.2716,6.734,"[27, 53]",0
239678,This Is Where I Leave You,2014-09-10,41300000,2.7622,6.6,"[18, 35]",0
260091,Boonie Bears: To the Rescue,2014-01-17,40521387,0.9076,7.538,"[16, 10751, 12]",0
257343,Recep Ivedik 4,2014-02-20,39477906,0.6862,4.377,[35],0
189,Sin City: A Dame to Kill For,2014-08-20,39407616,6.2485,6.402,"[28, 80, 53]",0
284536,The Gambler,2014-12-25,39171130,3.7522,6.021,"[53, 80, 18]",0
198185,Million Dollar Arm,2014-05-09,38307627,1.2447,6.719,[18],0
847267,The schmuck in London,2014-07-29,37000000,0.1573,0.0,[35],0
79316,Devil's Due,2014-01-08,36433975,1.7916,4.666,[27],0
239571,The Best of Me,2014-10-15,35926213,4.0469,7.461,"[18, 10749]",0
285812,Doraemon: New Nobita's Great Demon - Peko and the Exploration Party of Five,2014-03-08,35900000,1.8335,6.1,"[10751, 16, 12, 14, 35, 878]",0
242828,When Marnie Was There,2014-07-19,34949567,4.327,7.935,"[16, 18, 10751, 9648]",0
208763,Forbidden Empire,2014-01-30,34592118,2.1709,5.9,"[53, 12, 9648, 14, 27, 878]",0
226857,Endless Love,2014-02-12,34100000,3.2748,6.904,"[18, 10749]",0
239566,Get On Up,2014-08-01,33448971,1.8852,6.8,"[18, 10402, 36]",0
254904,The November Man,2014-08-27,32600000,4.2661,6.106,"[80, 28, 53]",0
299738,The Four 3,2014-08-21,32000000,1.4746,6.078,"[28, 80, 14]",0
157849,A Most Wanted Man,2014-07-25,31554855,1.6007,6.477,[53],0
265195,Wild Tales,2014-08-21,31478893,9.1333,7.869,"[18, 53, 35]",0
290865,Tazza: The Hidden Card,2014-09-03,31278476,2.2663,7.0,"[80, 18]",0
294993,Rise of the Legend,2014-11-20,30932534,3.9403,6.251,"[18, 28]",0
137321,Winter's Tale,2014-02-13,30800231,2.5205,6.261,"[18, 14, 9648, 10749]",0
232679,When the Game Stands Tall,2014-08-22,30127963,1.2169,6.685,[18],0
249660,God's Not Dead,2014-03-21,29789000,1.6134,5.993,[18],0
261103,Maya the Bee Movie,2014-09-11,29600000,1.7892,6.2,"[10751, 16]",0
87093,Big Eyes,2014-12-24,28900000,3.8964,6.973,[18],0
200505,Draft Day,2014-04-11,28831145,2.5877,6.712,[18],0
303903,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014-07-19,28595105,4.4908,6.6,"[16, 10751, 12, 28, 35, 18]",0
281298,The Divine Move,2014-07-03,27926871,0.9452,6.723,"[28, 80]",0
215211,Grace of Monaco,2014-04-22,26576000,0.9781,5.994,"[10749, 18]",0
269494,A Hard Day,2014-05-29,26488847,2.0043,7.069,"[80, 53, 9648, 28]",0
284296,Top Five,2014-12-12,26117471,1.7606,6.084,"[18, 35, 10749]",0
105001,Iceman,2014-04-17,26033917,1.9245,5.505,"[28, 12, 878, 35, 14]",0
285803,Singham Returns,2014-08-15,26000000,0.5634,6.1,[28],0
184345,A Haunted House 2,2014-04-17,25343661,5.9225,6.18,"[35, 27]",0
253235,And So It Goes,2014-07-10,25312387,1.2469,6.034,"[35, 18, 10749]",0
203834,Jessabelle,2014-11-07,23456897,3.3452,5.4,"[53, 27]",0
262340,Mrs. Brown's Boys D'Movie,2014-06-27,23000000,0.4373,5.3,[35],0
259720,2 States,2014-04-17,22414611,0.5773,6.529,"[35, 10749, 18]",0
241868,Lupin the 3rd,2014-08-30,22300000,1.3803,5.942,"[28, 12, 35, 80]",0
245700,Mr. Turner,2014-10-31,22179785,2.562,6.5,"[36, 18]",0
144336,Sabotage,2014-03-28,22126842,2.6256,5.607,"[28, 18, 53, 80]",0
59981,Legends of Oz: Dorothy's Return,2014-05-08,21755418,1.6737,6.278,"[16, 10751, 14]",0
253331,Black or White,2014-09-06,21571189,3.425,6.802,[18],0
245775,Yves Saint Laurent,2014-01-08,21026290,1.0995,6.6,[18],0
262551,Babysitting,2014-04-16,20258904,4.3638,6.792,[35],0
246320,The Three Brothers: The Return,2014-02-12,20193106,0.4121,5.044,[35],0
317442,The Last: Naruto the Movie,2014-12-06,19840000,4.5476,7.455,"[28, 10749, 16]",0
218043,Left Behind,2014-10-03,19682924,5.8366,4.266,"[53, 28, 878]",0
154400,The Drop,2014-09-12,19054534,5.3386,6.828,"[18, 80]",0
247504,Veeram,2014-01-10,19000000,0.4415,5.3,"[28, 35]",0
246087,Jilla,2014-01-10,18000000,0.6762,5.7,[28],0
193612,The Quiet Ones,2014-04-25,17834867,2.1955,5.1,[27],0
204922,Before I Go to Sleep,2014-09-03,17669776,3.8434,6.483,"[53, 9648]",0
305143,Crayon Shin-chan: Intense Battle! Robo Dad Strikes Back,2014-04-19,17542139,1.2028,7.5,"[35, 16]",0
235271,Addicted,2014-10-10,17534314,6.0501,5.879,"[18, 53]",0
287590,Saint Seiya: Legend of Sanctuary,2014-06-21,17150803,2.5046,6.7,"[28, 16, 14]",0
247645,Queen,2014-03-07,17000000,0.7826,7.3,"[35, 18]",0
282813,The Pyramid,2014-12-04,16861137,2.1756,5.3,[27],0
234200,Pride,2014-09-12,16700000,4.931,7.689,"[18, 35]",1
239562,The Single Moms Club,2014-03-14,16365451,1.8167,5.991,"[18, 35]",0
846212,Awdat Al Tajneed,2014-01-01,16000000,0.1632,7.0,"[35, 10752]",0
252444,Get Married If You Can,2014-02-14,15998618,0.7206,7.359,"[35, 10749]",0
292014,The Snow Queen 2: Refreeze,2014-12-12,15640057,1.6073,6.285,"[14, 10751, 16, 12]",0
284288,Mary Kom,2014-09-05,15536328,0.4111,7.044,"[28, 18, 36]",0
256917,The Water Diviner,2014-12-25,15520023,3.4419,6.794,"[10752, 18]",0
203739,Vampire Academy,2014-02-07,15391979,3.0941,6.321,"[35, 28, 14]",0
270654,Parts Per Billion,2014-03-25,15000000,0.6765,4.4,[878],0
171274,Inherent Vice,2014-12-12,14810975,5.869,6.54,"[18, 9648, 35]",0
240510,Stromberg – The Movie,2014-02-20,14641000,0.6863,6.9,[35],0
241771,Beyond the Lights,2014-11-14,14600000,1.4423,6.778,"[10749, 18]",0
276918,America: Imagine the World Without Her,2014-07-02,14444502,0.3453,4.387,[99],0
250349,Barbecue,2014-04-30,14348529,2.981,5.822,[35],0
267481,Kitchen in Paris,2014-05-01,13969785,0.6754,6.625,"[35, 10749]",0
254869,Torrente 5: Operation Eurovegas,2014-10-03,13851074,0.8303,5.6,"[28, 35, 80]",0
240704,Island of Lemurs: Madagascar,2014-04-03,13842409,0.6447,6.2,[99],0
313556,Six Degrees of Celebration 1914,2014-12-25,12848123,0.6303,5.8,"[35, 18]",0
228967,The Interview,2014-12-25,12342632,8.803,6.2,"[28, 35]",0
87492,Foxcatcher,2014-11-14,12096300,2.7092,6.653,"[18, 53]",0
197950,The Connection,2014-12-03,12062441,1.794,7.125,"[53, 80, 28]",0
273169,French Women,2014-06-04,12058187,0.7179,5.749,[35],0
241239,A Most Violent Year,2014-12-31,12007070,3.3105,6.604,"[80, 18, 53]",0
290599,The Man Cave,2014-10-02,11774200,0.4979,5.713,[35],0
280795,Haider,2014-10-02,11500000,1.4571,7.185,"[80, 18]",0
254201,The Absent One,2014-10-02,11500000,1.5292,7.0,[53],0
252067,Hot Young Bloods,2014-01-22,10600000,0.8158,7.058,"[10749, 18, 35]",0
252680,Moms' Night Out,2014-03-25,10429707,1.6366,5.633,[35],0
253451,Crows Explode,2014-04-12,10315875,1.5812,6.111,"[28, 12, 80, 35]",0
242224,The Babadook,2014-05-22,10300000,4.7227,6.529,"[18, 27]",0
72784,The Loft,2014-10-14,10100000,4.2427,6.411,[53],0
271200,Heropanti,2014-05-23,10000000,0.4935,5.7,"[10749, 28]",0
268743,For Love or Money,2014-04-01,9960000,2.1483,1.0,[35],0
282069,Parasyte: Part 1,2014-11-29,9649013,2.4169,7.1,"[878, 27, 28, 18]",0
272875,The Continent,2014-07-24,9166810,0.7854,6.2,[18],0
221902,"Two Days, One Night",2014-05-21,9016922,1.7502,6.903,[18],0
259233,Ju-on: The Beginning of the End,2014-06-28,8867935,0.8573,6.052,[27],0
321193,A Samurai Chronicle,2014-10-04,8804424,0.4847,7.4,[18],0
303457,Chaar Sahibzaade,2014-11-06,8800000,0.2713,6.3,"[16, 36, 28, 12, 10751]",0
296318,The Magical Brush,2014-07-25,8520000,0.3383,5.167,"[14, 16]",0
296690,Kill Dil,2014-11-13,8376879,0.3574,5.238,"[28, 18, 10749]",0
187596,Walk of Shame,2014-05-02,8100000,2.1156,5.964,[35],0
582327,Invisibles,2014-10-10,8000000,0.0909,5.8,[],0
308167,Coconut the Dragon,2014-12-18,7964267,0.7079,5.2,"[10751, 16]",0
287175,Bunshinsaba 3,2014-07-17,7790968,0.1995,4.2,"[53, 27, 9648]",0
316505,The Amazing Praybeyt Benjamin,2014-12-25,7704164,0.3712,3.0,"[18, 35]",0
284427,Who Am I,2014-09-25,7700259,2.0975,7.6,[53],0
262970,Velaiyilla Pattathari,2014-07-18,7700000,0.4257,7.5,"[18, 35, 28]",0
286875,Paper Planes,2014-08-10,7646700,0.7058,6.0,"[35, 10751, 18]",0
287767,Mardaani,2014-08-22,7600000,1.0113,6.6,"[28, 80, 18, 53]",0
282296,My Old Lady,2014-09-09,7527232,0.7084,6.216,"[10749, 35, 18]",0
230179,Big Game,2014-09-05,7500000,6.198,5.491,"[28, 12, 53]",0
241875,Never on the First Night,2014-01-01,7255685,0.5442,5.1,"[35, 10749, 10751]",0
97370,Under the Skin,2014-03-14,7229933,6.167,6.144,"[53, 878, 18]",0
141043,A Long Way Down,2014-03-20,7176347,1.3386,6.2,"[35, 18]",0
313096,The Anderssons Rock the Mountains,2014-12-19,6779794,0.8602,4.7,"[35, 10751]",0
180299,The Raid 2,2014-03-27,6566916,3.5899,7.61,"[28, 80, 53]",1
619561,猪猪侠之勇闯巨人岛,2014-05-31,6526274,0.1118,7.0,"[16, 14]",0
251898,Aaha Kalyanam,2014-02-21,6500000,0.2327,4.9,"[10749, 35]",0
238215,The Cobbler,2014-09-11,6500000,4.1807,5.864,"[14, 35, 18]",0
251981,The World of Kanako,2014-07-04,6457479,2.4596,6.451,"[9648, 80, 53]",0
260310,Space Dogs 2,2014-02-06,6451892,0.739,4.5,"[12, 16, 35, 10751]",0
268690,The Legend of the Guanajuato Mummies,2014-10-30,6300000,0.7931,8.0,"[16, 27, 12, 35, 10751]",0
246741,What We Do in the Shadows,2014-06-19,6300000,3.2395,7.553,"[35, 27]",0
668763,Power,2014-08-28,6293794,0.4389,4.0,"[28, 35]",0
262543,Automata,2014-10-09,6237990,11.0115,5.872,"[53, 878]",0
291854,Meet the Mormons,2014-10-10,6047363,0.2581,6.0,"[10751, 99]",0
249772,1: Nenokkadine,2014-01-10,6019000,0.893,6.644,"[28, 53, 9648]",0
284279,Burning,2014-08-13,6015494,2.8389,6.4,"[28, 35]",0
257448,Last Flight,2014-03-21,5900000,2.6781,3.2,"[28, 53]",0
282761,She's Dating the Gangster,2014-07-16,5870000,0.7498,7.1,"[18, 10749, 35]",0
258086,The Damned,2014-06-20,5758519,0.9837,5.521,"[53, 27, 9648]",0
256913,Quantum Love,2014-04-23,5652523,3.4184,5.7,"[18, 10749]",0
305088,For Love or Money,2014-11-07,5600000,0.7204,6.0,[10749],0
231576,Wish I Was Here,2014-07-18,5483299,2.7408,6.546,"[18, 35]",0
252841,Highway,2014-02-13,5458444,0.8462,7.188,"[18, 10749, 80]",0
114750,Dear White People,2014-10-17,5403771,0.9726,6.105,"[35, 18]",1
220447,Black Butler,2014-01-18,5342108,1.1631,7.129,"[27, 14, 28, 12, 9648, 80, 18]",0
290841,Winx Club: The Mystery Of The Abyss,2014-09-04,5337409,0.6068,7.3,"[10751, 14, 16]",0
244772,The Skeleton Twins,2014-06-05,5300000,1.7605,6.6,[18],1
264730,Violetta: Live in Concert,2014-05-08,5288810,0.3242,7.1,"[99, 10402]",0
253192,Faster Than Rabbits,2014-01-01,5279982,0.3552,6.1,[35],0
258322,Fasten Your Seatbelts,2014-03-06,5260000,0.6004,6.637,"[18, 35]",0
303542,The Invisible Boy,2014-12-18,5216102,1.2159,6.275,"[35, 12, 878, 14]",0
262788,The Games Maker,2014-07-03,5205106,0.7593,5.3,"[12, 10751]",0
245916,Kill the Messenger,2014-10-09,5200000,3.5161,6.616,"[80, 18, 9648, 53, 36]",0
279229,Sapphire Blue,2014-08-14,5188128,3.6996,7.1,"[14, 10749, 18]",0
296945,Bañeros 4: Los rompeolas,2014-07-10,5176467,0.1148,3.861,[35],0
236735,Marshland,2014-09-25,5169755,2.0196,7.04,"[80, 9648, 53]",0
217993,Justice League: War,2014-01-21,5155325,2.6366,7.427,"[16, 28]",0
289720,Outcast,2014-09-26,5148503,7.4208,5.149,"[28, 12]",0
164251,Serena,2014-10-12,5092129,1.7547,5.591,[18],0
274415,The Pasta Detectives,2014-07-10,5031433,0.6798,6.2,"[10751, 12, 35]",0
417909,Armor Hero Atlas,2014-10-01,5000000,0.3722,10.0,"[12, 28, 18, 878]",0
230266,Miss Julie,2014-09-07,5000000,1.0249,5.611,"[18, 10749]",0
206487,Predestination,2014-08-28,4942449,5.788,7.418,"[878, 53]",0
185341,[REC]⁴ Apocalypse,2014-10-31,4915757,1.9969,5.6,"[53, 27]",0
292139,Power,2014-09-12,4900000,0.6332,5.7,"[28, 35]",0
260522,Easy on the Eyes,2014-02-27,4864560,0.4236,5.2,"[35, 878]",0
289984,Winterkartoffelknödel,2014-10-16,4840034,0.5084,6.977,"[35, 80]",0
262958,Jimmy's Hall,2014-05-30,4825184,0.8366,6.734,"[36, 18]",0
287703,Café. Waiting. Love,2014-08-15,4747792,0.8517,6.3,"[35, 10749, 14]",0
243544,K3: Animal Hotel,2014-02-12,4679370,0.2403,7.4,"[10751, 35, 12]",0
268642,Delete My Love,2014-05-08,4678632,0.5569,6.6,[35],0
210479,Locke,2014-04-10,4635300,3.7886,6.892,"[18, 53]",0
299847,Happily Mixed Up,2014-10-30,4626678,0.609,6.14,[35],0
282346,Hate Story 2,2014-07-18,4600000,0.3717,4.4,"[18, 53]",0
140607,Star Wars: The Force Awakens,2015-12-15,2068223624,11.5437,7.251,"[12, 28, 878]",0
135397,Jurassic World,2015-06-06,1671537444,12.9513,6.698,"[28, 12, 878, 53]",0
168259,Furious 7,2015-04-01,1515400000,16.9088,7.218,"[28, 80, 53]",0
99861,Avengers: Age of Ultron,2015-04-22,1405403694,21.8673,7.27,"[28, 12, 878]",0
211672,Minions,2015-06-17,1159457503,6.3585,6.418,"[10751, 16, 12, 35]",0
206647,Spectre,2015-10-26,880707597,13.0358,6.567,"[28, 12, 53]",1
150540,Inside Out,2015-06-17,857611174,17.6606,7.909,"[16, 10751, 12, 18, 35]",0
177677,Mission: Impossible - Rogue Nation,2015-07-28,682716636,11.7495,7.221,"[28, 12]",0
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,653428261,8.5688,6.901,"[28, 12, 878]",0
286217,The Martian,2015-09-30,631058917,13.2678,7.7,"[18, 12, 878]",0
216015,Fifty Shades of Grey,2015-02-11,569651467,20.915,5.873,"[18, 10749, 53]",0
150689,Cinderella,2015-03-06,543514353,13.5535,6.823,"[10749, 14, 10751, 18]",0
281957,The Revenant,2015-12-25,532950503,14.665,7.538,"[37, 18, 12]",1
102899,Ant-Man,2015-07-14,519311965,15.1278,7.065,"[878, 28, 12]",0
254128,San Andreas,2015-05-27,473990832,8.5698,6.244,"[28, 18, 53]",0
159824,Hotel Transylvania 2,2015-09-21,473200000,5.7049,6.767,"[16, 35, 10751, 14]",0
87101,Terminator Genisys,2015-06-23,440603537,12.5032,5.947,"[878, 28, 53, 12]",0
207703,Kingsman: The Secret Service,2015-01-24,414351546,15.1856,7.62,"[80, 35, 28, 12]",0
334298,Monster Hunt,2015-07-16,387053506,1.9725,6.5,"[35, 14, 12]",0
76341,Mad Max: Fury Road,2015-05-13,378858340,22.5302,7.629,"[28, 12, 878]",0
228161,Home,2015-03-18,368871007,7.4428,6.8,"[14, 35, 16, 878, 10751]",0
105864,The Good Dinosaur,2015-11-14,332207671,9.1302,6.736,"[12, 16, 10751]",0
228165,The SpongeBob Movie: Sponge Out of Water,2015-01-28,325186032,7.1873,6.1,"[10751, 35, 12, 16, 14]",0
294254,Maze Runner: The Scorch Trials,2015-09-09,312296056,6.9731,6.731,"[878, 28, 53, 12]",0
262500,Insurgent,2015-03-18,297002527,7.495,6.362,"[28, 878, 53]",0
254470,Pitch Perfect 2,2015-05-07,287144079,6.2007,6.8,"[35, 10402]",0
299824,Mojin: The Lost Legend,2015-12-18,278300000,1.5244,6.247,"[28, 12, 14]",0
227973,The Peanuts Movie,2015-11-05,246233113,4.2405,6.955,"[35, 16, 10751]",0
257344,Pixels,2015-07-16,244874809,17.2645,5.765,"[28, 35, 878, 14]",0
274167,Daddy's Home,2015-12-25,242786137,7.0869,6.293,[35],0
238713,Spy,2015-05-06,235666219,6.055,6.834,"[28, 35, 80]",0
258509,Alvin and the Chipmunks: The Road Chip,2015-12-17,233755553,6.402,6.03,"[10751, 35, 10402, 12, 16]",0
362682,Goodbye Mr. Loser,2015-09-30,228549747,1.419,7.087,"[10749, 35]",0
214756,Ted 2,2015-06-25,215863606,9.5487,6.315,"[35, 14]",0
158852,Tomorrowland,2015-05-19,209200000,9.7277,6.29,"[12, 10751, 9648, 878]",0
253412,Everest,2015-09-10,203427584,4.6075,6.827,"[12, 18, 36]",0
277216,Straight Outta Compton,2015-08-11,201634991,6.1618,7.78,"[18, 10402, 36]",0
257211,The Intern,2015-09-23,194564672,9.0095,7.227,[35],0
76757,Jupiter Ascending,2015-02-04,184000000,7.0117,5.457,"[878, 14, 28]",0
312221,Creed,2015-11-25,173600000,9.5495,7.403,[18],0
166424,Fantastic Four,2015-08-05,167977596,8.875,4.4,"[28, 12, 878]",0
296098,Bridge of Spies,2015-10-15,165478348,4.252,7.237,"[53, 18]",0
257445,Goosebumps,2015-08-05,158261424,6.2187,6.312,"[12, 27, 35]",0
365222,Ip Man 3,2015-12-24,157000000,3.7232,7.029,"[28, 18, 36]",0
273248,The Hateful Eight,2015-12-25,155760117,12.1606,7.8,"[18, 9648, 37]",0
256591,Focus,2015-02-25,153962963,6.9233,6.869,"[10749, 35, 80]",0
351694,Monkey King: Hero Is Back,2015-07-10,153000000,2.1424,6.925,"[14, 16, 35]",0
348892,Bajrangi Bhaijaan,2015-07-17,150000000,2.2075,7.796,"[35, 18, 12]",0
274854,The Last Witch Hunter,2015-10-21,146936910,5.8661,6.011,"[28, 12, 14]",0
271718,Trainwreck,2015-07-17,140795793,6.2673,5.794,"[35, 10749]",0
357940,Mr. Six,2015-12-18,139191345,1.245,6.8,"[80, 28, 18]",0
257088,Point Break,2015-12-03,133782481,4.3158,5.9,"[28, 12, 80, 53]",0
318846,The Big Short,2015-12-11,133346506,8.0044,7.358,"[35, 18]",0
266647,Pan,2015-09-24,128388320,3.6798,5.959,"[14, 12, 10751, 28]",0
373200,Detective Chinatown,2015-12-31,125842935,1.5733,6.846,"[35, 9648, 28, 12]",0
309302,Wolf Totem,2015-02-19,123205624,1.4103,6.5,"[12, 18]",0
300168,Dragon Blade,2015-02-19,121545703,2.8918,6.402,"[12, 36, 28, 14]",0
280092,Insidious: Chapter 3,2015-05-28,120453155,4.0197,6.284,"[27, 53]",0
264999,Magic Mike XXL,2015-07-01,117800000,4.0968,6.149,"[35, 18]",0
257091,Get Hard,2015-03-26,111800000,4.0627,6.024,[35],0
203801,The Man from U.N.C.L.E.,2015-08-13,110045109,6.9343,7.08,"[35, 28, 12]",0
256961,Paul Blart: Mall Cop 2,2015-04-16,107597242,5.4122,5.183,"[28, 35, 10751]",0
364324,Chronicles of the Ghostly Tribe,2015-09-30,106380000,2.7256,6.059,"[12, 28, 53]",0
263109,Shaun the Sheep Movie,2015-02-05,106209378,6.2375,6.989,"[10751, 16, 35, 12]",0
266294,Sisters,2015-12-18,105000000,3.0859,5.969,[35],0
296099,Vacation,2015-07-28,104400000,5.6138,6.311,"[35, 12]",0
198184,Chappie,2015-03-04,104399548,11.0948,6.785,"[80, 28, 878]",0
309809,The Little Prince,2015-07-29,101281211,5.3425,7.611,"[12, 16, 14, 10751]",0
274479,Joy,2015-12-24,101134059,3.3004,6.55,"[18, 35]",0
261023,Black Mass,2015-09-17,99975678,6.0109,6.526,"[18, 80, 36]",0
314365,Spotlight,2015-11-06,98690254,6.5157,7.816,"[18, 36]",1
298312,The Visit,2015-09-10,98450062,4.1856,6.325,"[27, 53]",0
291549,Assassination,2015-07-22,96119773,2.4172,7.301,"[28, 53, 18]",0
243688,Poltergeist,2015-05-20,95682614,4.0298,5.223,[27],0
205775,In the Heart of the Sea,2015-12-03,93900000,4.6438,6.76,"[53, 18, 12, 28, 36]",0
412869,"Yo-kai Watch The Movie 2: Lord Enma and the Stories, Nyan!",2015-12-19,92950446,1.0223,7.8,"[10751, 16, 12, 35, 14]",0
307081,Southpaw,2015-03-24,91709827,8.8907,7.361,"[28, 18]",0
256040,Bāhubali: The Beginning,2015-07-10,90747520,4.6855,7.523,"[28, 18]",0
346646,Veteran,2015-08-05,87970000,2.4446,6.922,"[28, 80, 35, 53]",0
268238,The Second Best Exotic Marigold Hotel,2015-02-26,85979176,1.5263,6.427,"[18, 35]",0
286565,Paper Towns,2015-06-18,85500000,1.9792,6.154,"[9648, 18, 10749]",0
273481,Sicario,2015-09-17,84997446,12.3021,7.4,"[28, 80, 53]",0
329263,Suck Me Shakespeer 2,2015-09-10,83027924,0.7342,6.5,[35],0
281743,Tiny Times 4,2015-07-09,82320000,0.7809,3.547,"[18, 10749]",0
354072,Our Times,2015-08-13,82027760,1.1833,7.39,"[10749, 35]",0
249070,Hitman: Agent 47,2015-08-20,81967450,4.7404,5.9,"[28, 80, 53]",0
335462,Wolf Warrior,2015-04-02,80000000,1.8455,6.2,"[28, 10752]",0
252838,The Wedding Ringer,2015-01-16,79799880,4.2899,6.463,[35],0
146301,Paranormal Activity: The Ghost Dimension,2015-10-21,78903124,2.1961,5.299,"[27, 53]",0
361759,Jawani Phir Nahi Ani,2015-09-25,77000000,2.5095,6.9,"[10749, 12, 35, 10402]",0
201085,Crimson Peak,2015-10-13,74700000,6.1424,6.663,"[27, 9648, 10749]",0
1631803,Something Rotten!,2015-04-22,73500381,0.148,9.0,"[10402, 35]",0
323272,War Room,2015-08-28,73267874,3.0461,7.84,[18],0
287948,The Transporter Refueled,2015-09-02,72629670,5.2572,5.516,"[28, 53, 80]",0
241554,Run All Night,2015-03-11,71561644,7.4162,6.426,"[28, 80, 53]",0
362136,Prem Ratan Dhan Payo,2015-11-11,67000000,0.6952,5.3,"[10749, 18, 28]",0
293863,The Age of Adaline,2015-04-16,65663276,4.865,7.47,"[10749, 14, 18]",0
243938,Hot Tub Time Machine 2,2015-02-20,64800000,1.9547,5.192,[35],0
345235,Monk Comes Down the Mountain,2015-07-03,64455686,1.8533,5.111,[28],0
306819,The Danish Girl,2015-11-27,64200000,3.7592,7.6,[18],1
243940,The Lazarus Effect,2015-01-29,64110728,2.0438,5.307,"[27, 878, 53]",0
228205,The Longest Ride,2015-04-09,63013281,3.8826,7.627,"[18, 10749]",0
167073,Brooklyn,2015-10-20,62076141,4.3025,7.311,"[10749, 18, 36]",0
293413,Inside Men,2015-11-19,62000000,1.8766,6.952,"[80, 18]",0
287903,Krampus,2015-11-26,61800000,3.0428,6.2,"[27, 35, 14]",0
303857,Dragon Ball Z: Resurrection 'F',2015-04-18,61768190,8.4486,6.857,"[28, 16, 878]",0
304357,Woman in Gold,2015-03-20,61619773,1.6753,7.3,[18],0
285783,The Walk,2015-09-30,61181942,3.5981,6.993,"[36, 18, 12]",0
